Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
13987,85395,Female,Loyal Customer,43,Business travel,Business,1983,0,0,0,3,5,4,4,1,1,1,1,5,1,4,3,0.0,satisfied
90091,66802,Male,Loyal Customer,14,Business travel,Business,731,3,4,4,4,3,3,3,3,1,2,3,3,4,3,23,8.0,neutral or dissatisfied
78698,74710,Female,Loyal Customer,66,Personal Travel,Eco,1171,2,5,2,4,5,5,4,3,3,2,3,3,3,5,7,0.0,neutral or dissatisfied
90401,100040,Female,Loyal Customer,34,Business travel,Business,2433,4,4,4,4,1,1,5,4,4,4,4,5,4,3,0,0.0,satisfied
25019,55473,Female,Loyal Customer,38,Personal Travel,Eco,1825,1,5,1,1,2,1,2,2,3,3,5,3,4,2,1,0.0,neutral or dissatisfied
54825,94847,Male,disloyal Customer,48,Business travel,Eco,248,3,4,3,3,5,3,5,5,3,1,3,1,4,5,38,37.0,neutral or dissatisfied
92721,14227,Male,Loyal Customer,38,Business travel,Eco Plus,714,5,4,4,4,5,5,5,5,1,4,5,5,4,5,45,21.0,satisfied
28541,84615,Female,disloyal Customer,25,Business travel,Business,669,0,4,0,2,4,0,4,4,4,4,5,5,5,4,0,0.0,satisfied
22406,78727,Female,Loyal Customer,56,Business travel,Business,432,2,2,2,2,3,5,4,4,4,5,4,3,4,4,22,27.0,satisfied
19670,104561,Female,disloyal Customer,24,Business travel,Eco,369,3,0,3,2,4,3,3,4,3,4,4,5,4,4,69,71.0,neutral or dissatisfied
101225,129827,Male,Loyal Customer,18,Personal Travel,Eco,308,4,4,4,5,1,4,1,1,3,5,5,4,5,1,0,0.0,neutral or dissatisfied
10366,89418,Female,disloyal Customer,38,Business travel,Eco,151,2,1,2,4,2,2,2,2,3,3,4,3,3,2,0,0.0,neutral or dissatisfied
49753,76520,Male,Loyal Customer,45,Business travel,Business,547,1,1,5,1,4,4,4,3,3,3,3,3,3,5,0,31.0,satisfied
89861,33095,Female,Loyal Customer,32,Personal Travel,Eco,163,3,5,0,2,2,0,4,2,2,5,2,3,4,2,0,0.0,neutral or dissatisfied
78721,43532,Male,Loyal Customer,42,Business travel,Business,920,2,4,4,4,5,2,3,2,2,2,2,3,2,4,0,0.0,neutral or dissatisfied
86678,49413,Male,Loyal Customer,28,Business travel,Business,1809,2,2,2,2,2,2,2,2,3,2,4,3,4,2,57,54.0,neutral or dissatisfied
95323,117524,Male,Loyal Customer,53,Business travel,Business,1640,2,4,3,3,2,3,3,2,2,2,2,2,2,2,4,0.0,neutral or dissatisfied
38592,50336,Female,Loyal Customer,36,Business travel,Business,3642,1,1,1,1,1,2,2,4,4,4,4,2,4,1,29,27.0,satisfied
37878,17580,Female,Loyal Customer,55,Personal Travel,Eco,1034,2,4,2,2,5,5,5,3,3,2,1,5,3,5,0,9.0,neutral or dissatisfied
94938,14310,Male,Loyal Customer,43,Business travel,Business,1604,3,2,2,2,2,2,2,3,3,3,3,3,3,3,72,73.0,neutral or dissatisfied
5369,78396,Female,Loyal Customer,19,Personal Travel,Eco,726,1,3,0,1,1,0,1,1,1,2,4,1,3,1,0,0.0,neutral or dissatisfied
46663,30621,Female,disloyal Customer,50,Business travel,Eco,524,1,0,1,4,1,1,1,1,2,3,4,2,3,1,0,8.0,neutral or dissatisfied
70480,23205,Male,Loyal Customer,61,Business travel,Eco Plus,223,3,2,2,2,3,3,3,3,4,1,4,3,3,3,23,18.0,neutral or dissatisfied
14770,20449,Female,Loyal Customer,53,Business travel,Eco,84,5,5,5,5,3,5,5,5,5,5,5,5,5,4,0,0.0,satisfied
81227,1561,Male,Loyal Customer,53,Business travel,Business,3373,3,3,5,3,3,4,5,5,5,5,4,5,5,5,0,0.0,satisfied
275,84299,Male,Loyal Customer,43,Business travel,Business,2828,0,1,1,2,5,5,4,3,3,3,3,5,3,5,39,41.0,satisfied
93292,66405,Female,disloyal Customer,62,Business travel,Eco,1562,3,3,3,2,3,3,3,3,2,1,2,2,3,3,4,0.0,neutral or dissatisfied
81496,53839,Female,Loyal Customer,39,Business travel,Eco,191,1,3,3,3,1,2,1,1,2,5,4,2,4,1,0,0.0,neutral or dissatisfied
63605,70117,Female,Loyal Customer,22,Business travel,Business,2051,2,4,4,4,2,3,2,2,2,4,4,1,4,2,22,53.0,neutral or dissatisfied
1148,20523,Female,Loyal Customer,42,Business travel,Business,3529,2,2,2,2,3,5,2,4,4,4,4,5,4,4,0,11.0,satisfied
6683,44088,Female,Loyal Customer,53,Business travel,Business,473,3,3,3,3,4,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
34154,27841,Male,Loyal Customer,50,Personal Travel,Eco,1448,3,1,3,4,4,3,5,4,1,1,3,4,4,4,0,0.0,neutral or dissatisfied
17462,109725,Female,disloyal Customer,14,Business travel,Eco,534,4,1,4,3,1,4,5,1,1,3,3,3,4,1,55,45.0,neutral or dissatisfied
62558,91181,Male,Loyal Customer,62,Personal Travel,Eco,404,1,4,1,4,5,1,5,5,3,5,4,5,5,5,0,0.0,neutral or dissatisfied
33972,77279,Female,Loyal Customer,43,Business travel,Eco,1931,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0.0,neutral or dissatisfied
88975,21959,Male,disloyal Customer,30,Business travel,Eco,448,2,2,2,4,3,2,3,3,3,3,3,1,4,3,0,0.0,neutral or dissatisfied
8730,11288,Male,Loyal Customer,67,Personal Travel,Eco,247,1,2,1,3,4,1,3,4,2,3,4,4,4,4,74,91.0,neutral or dissatisfied
33694,57009,Male,Loyal Customer,31,Personal Travel,Eco,2454,1,4,1,2,1,2,3,4,4,4,4,3,3,3,0,0.0,neutral or dissatisfied
17238,5569,Male,Loyal Customer,51,Personal Travel,Eco,501,3,5,3,4,5,3,2,5,3,2,5,3,5,5,0,0.0,neutral or dissatisfied
19289,31836,Female,Loyal Customer,28,Personal Travel,Eco,2762,3,1,3,4,3,1,1,2,2,3,4,1,3,1,0,3.0,neutral or dissatisfied
77913,41106,Female,disloyal Customer,36,Business travel,Eco,216,4,4,4,4,2,4,5,2,2,3,4,1,4,2,52,85.0,neutral or dissatisfied
90667,117676,Male,Loyal Customer,47,Business travel,Business,1814,5,5,5,5,5,4,5,5,5,5,5,5,5,3,5,2.0,satisfied
25816,56510,Male,Loyal Customer,42,Business travel,Business,1664,5,5,5,5,4,4,4,5,5,5,5,4,5,4,0,0.0,satisfied
76963,32016,Male,Loyal Customer,46,Business travel,Business,2285,0,4,0,4,2,2,2,3,3,3,3,2,3,5,0,0.0,satisfied
36473,84829,Female,Loyal Customer,32,Business travel,Business,2946,2,1,3,1,2,2,2,2,1,1,4,2,3,2,0,0.0,neutral or dissatisfied
46380,48246,Female,Loyal Customer,12,Personal Travel,Eco,391,1,5,1,1,4,1,4,4,5,5,5,3,5,4,24,21.0,neutral or dissatisfied
92230,106879,Male,Loyal Customer,23,Business travel,Business,3150,1,1,4,1,4,5,4,4,3,4,5,4,4,4,0,0.0,satisfied
3572,50626,Female,Loyal Customer,45,Personal Travel,Eco,109,4,5,4,2,4,3,5,1,1,4,1,4,1,5,0,0.0,neutral or dissatisfied
36306,7379,Male,Loyal Customer,19,Personal Travel,Eco,888,1,1,1,3,4,1,4,4,4,4,2,4,3,4,0,0.0,neutral or dissatisfied
57901,10170,Female,disloyal Customer,38,Business travel,Business,667,2,2,2,1,5,2,5,5,3,4,4,3,5,5,0,0.0,neutral or dissatisfied
92302,67359,Male,Loyal Customer,54,Business travel,Business,3590,3,3,3,3,5,4,4,5,5,5,5,4,5,4,0,0.0,satisfied
77060,97889,Female,Loyal Customer,25,Business travel,Business,612,1,1,1,1,5,5,5,5,5,4,4,5,4,5,27,19.0,satisfied
10046,32978,Male,Loyal Customer,50,Personal Travel,Eco,101,3,5,3,5,2,3,2,2,5,5,5,4,5,2,0,1.0,neutral or dissatisfied
72753,41302,Male,disloyal Customer,15,Business travel,Eco,802,5,5,5,1,5,5,5,5,4,3,4,3,4,5,55,31.0,satisfied
11874,105148,Female,Loyal Customer,32,Business travel,Business,281,2,4,4,4,2,2,2,2,3,4,3,3,3,2,8,3.0,neutral or dissatisfied
41136,103111,Male,Loyal Customer,30,Personal Travel,Eco,666,4,3,5,4,4,5,4,4,1,4,1,4,5,4,0,0.0,neutral or dissatisfied
39463,110895,Female,disloyal Customer,46,Business travel,Eco,406,3,0,4,3,5,4,5,5,1,5,4,2,4,5,0,17.0,neutral or dissatisfied
24953,57633,Male,Loyal Customer,48,Business travel,Business,3465,2,2,2,2,3,5,5,5,5,5,4,4,5,3,10,0.0,satisfied
467,115331,Male,Loyal Customer,42,Business travel,Business,3605,4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,0.0,satisfied
15787,34148,Female,disloyal Customer,21,Business travel,Business,1129,1,1,1,3,3,1,1,3,4,1,3,4,3,3,0,9.0,neutral or dissatisfied
25317,14776,Female,Loyal Customer,28,Business travel,Business,694,3,3,3,3,5,5,5,5,1,4,3,4,2,5,0,0.0,satisfied
27976,112073,Female,Loyal Customer,44,Business travel,Business,1491,5,5,5,5,2,5,4,4,4,4,4,5,4,3,41,22.0,satisfied
66488,100195,Female,Loyal Customer,27,Personal Travel,Eco,717,2,5,2,3,4,2,4,4,1,5,3,5,4,4,0,0.0,neutral or dissatisfied
66874,82562,Female,Loyal Customer,48,Business travel,Business,3924,3,3,3,3,3,5,5,5,5,5,5,5,5,3,61,45.0,satisfied
55618,85100,Female,disloyal Customer,32,Business travel,Business,874,2,2,2,3,5,2,5,5,5,3,5,3,5,5,4,0.0,neutral or dissatisfied
75909,16046,Male,Loyal Customer,44,Business travel,Eco,833,4,2,2,2,4,4,4,4,4,3,3,4,2,4,246,247.0,neutral or dissatisfied
2134,128601,Female,Loyal Customer,30,Business travel,Business,679,2,2,2,2,5,5,5,5,4,5,4,3,4,5,0,0.0,satisfied
49578,72060,Female,Loyal Customer,45,Business travel,Business,2486,4,4,4,4,5,3,5,2,2,2,2,4,2,5,0,0.0,satisfied
11126,13771,Male,Loyal Customer,29,Business travel,Business,2898,2,2,2,2,4,4,4,4,5,5,4,4,3,4,0,0.0,satisfied
56244,40419,Female,Loyal Customer,57,Business travel,Business,1936,2,2,2,2,1,4,2,5,5,5,4,1,5,4,0,0.0,satisfied
85772,14295,Female,Loyal Customer,56,Business travel,Eco,429,4,3,5,3,3,4,4,4,4,4,4,1,4,3,0,0.0,satisfied
40173,59348,Male,Loyal Customer,57,Business travel,Eco,2399,3,4,2,4,3,3,3,4,3,4,3,3,2,3,334,326.0,neutral or dissatisfied
24417,98105,Female,Loyal Customer,43,Business travel,Business,1561,0,0,0,2,4,4,4,2,2,2,2,3,2,4,1,3.0,satisfied
21890,101830,Male,Loyal Customer,12,Personal Travel,Eco,1521,5,4,5,1,1,5,1,1,3,5,4,5,4,1,3,0.0,satisfied
10111,50311,Female,Loyal Customer,52,Business travel,Business,109,1,4,4,4,5,3,4,4,4,4,1,2,4,4,40,53.0,neutral or dissatisfied
85049,5243,Male,Loyal Customer,52,Business travel,Business,3975,4,4,4,4,5,5,4,5,5,5,5,3,5,5,0,0.0,satisfied
35397,41760,Female,disloyal Customer,25,Business travel,Eco,491,2,0,1,4,4,1,4,4,5,1,3,5,5,4,4,17.0,neutral or dissatisfied
63438,74681,Female,Loyal Customer,70,Personal Travel,Eco,1171,1,2,1,3,1,4,3,1,1,1,1,1,1,1,0,0.0,neutral or dissatisfied
41475,108718,Male,disloyal Customer,10,Business travel,Business,591,1,4,1,4,1,1,1,1,2,5,4,4,4,1,44,57.0,neutral or dissatisfied
52828,17137,Male,Loyal Customer,13,Personal Travel,Eco,423,1,3,1,3,4,1,4,4,1,2,5,2,4,4,7,26.0,neutral or dissatisfied
96135,29325,Male,Loyal Customer,20,Personal Travel,Eco,933,2,5,2,2,4,2,5,4,5,2,5,4,5,4,0,0.0,neutral or dissatisfied
38716,6038,Male,disloyal Customer,29,Business travel,Business,691,2,2,2,2,4,2,4,4,5,5,4,5,5,4,0,0.0,neutral or dissatisfied
71812,46556,Female,disloyal Customer,40,Business travel,Business,125,2,2,2,4,1,2,1,1,2,2,3,1,4,1,17,16.0,neutral or dissatisfied
92678,32928,Female,Loyal Customer,43,Personal Travel,Eco,163,2,5,2,2,2,4,5,3,3,2,3,4,3,3,0,0.0,neutral or dissatisfied
79085,63354,Female,Loyal Customer,20,Personal Travel,Eco,447,4,1,0,4,2,0,2,2,1,5,4,4,4,2,87,80.0,satisfied
21799,5157,Female,Loyal Customer,52,Personal Travel,Eco,622,2,4,2,3,2,5,5,1,1,2,1,3,1,5,0,0.0,neutral or dissatisfied
80609,89359,Female,Loyal Customer,69,Personal Travel,Eco,1587,3,5,3,2,4,4,5,1,1,3,1,3,1,4,0,0.0,neutral or dissatisfied
29627,98544,Female,Loyal Customer,59,Business travel,Business,1525,1,1,1,1,4,4,5,4,4,4,4,5,4,3,0,0.0,satisfied
78898,97112,Male,Loyal Customer,38,Business travel,Business,1164,2,2,2,2,3,5,5,4,4,4,4,4,4,3,15,3.0,satisfied
89596,2765,Female,disloyal Customer,49,Business travel,Business,764,1,1,1,3,3,1,3,3,5,3,4,4,4,3,66,59.0,neutral or dissatisfied
76892,48809,Female,Loyal Customer,16,Personal Travel,Business,78,1,5,1,3,3,1,3,3,3,4,5,5,5,3,0,0.0,neutral or dissatisfied
94818,46767,Female,disloyal Customer,75,Business travel,Eco Plus,125,1,2,2,2,1,1,1,1,5,5,5,2,2,1,0,0.0,neutral or dissatisfied
79413,65342,Female,Loyal Customer,42,Business travel,Business,2718,4,4,4,4,3,4,4,5,5,5,5,3,5,5,7,2.0,satisfied
17356,278,Female,Loyal Customer,16,Personal Travel,Eco,802,2,5,1,4,4,1,4,4,3,2,3,4,1,4,0,0.0,neutral or dissatisfied
38492,59059,Female,Loyal Customer,44,Business travel,Business,1846,2,4,4,4,2,3,3,2,2,3,2,1,2,4,0,0.0,neutral or dissatisfied
68289,17789,Male,disloyal Customer,22,Business travel,Eco,1075,3,3,3,2,3,3,1,3,1,5,4,4,3,3,105,119.0,neutral or dissatisfied
20449,57847,Female,disloyal Customer,24,Business travel,Business,2457,0,4,0,1,0,2,2,3,2,3,4,2,3,2,0,0.0,satisfied
21200,15267,Female,Loyal Customer,55,Business travel,Business,3126,3,3,3,3,4,4,4,5,5,5,5,5,5,3,0,0.0,satisfied
34396,32677,Male,Loyal Customer,37,Business travel,Eco,84,5,3,3,3,5,5,5,5,5,1,2,4,2,5,0,0.0,satisfied
102441,75653,Male,Loyal Customer,57,Business travel,Business,2815,0,0,0,4,3,4,4,4,4,5,5,3,4,4,0,0.0,satisfied
93053,49375,Female,Loyal Customer,43,Business travel,Business,3434,0,3,0,4,4,2,4,4,4,4,4,5,4,5,7,11.0,satisfied
80933,51450,Female,Loyal Customer,52,Personal Travel,Eco Plus,373,4,1,4,3,4,3,4,2,2,4,2,2,2,2,0,0.0,neutral or dissatisfied
34360,111150,Male,Loyal Customer,27,Personal Travel,Eco,1050,3,4,3,2,3,3,1,3,3,2,4,3,5,3,122,93.0,neutral or dissatisfied
86580,59677,Female,Loyal Customer,41,Personal Travel,Eco,965,2,4,2,3,5,2,5,5,2,3,3,3,1,5,0,0.0,neutral or dissatisfied
2041,106086,Male,Loyal Customer,48,Business travel,Business,302,0,0,0,1,4,4,4,2,2,4,4,4,2,4,18,10.0,satisfied
12700,61108,Male,Loyal Customer,25,Personal Travel,Eco,1709,3,4,4,5,1,4,1,1,2,3,5,3,1,1,0,5.0,neutral or dissatisfied
16121,69815,Male,Loyal Customer,47,Business travel,Business,1345,2,3,3,3,3,2,3,2,2,2,2,4,2,3,0,0.0,neutral or dissatisfied
18375,95915,Male,Loyal Customer,49,Business travel,Business,1504,1,3,3,3,4,3,3,1,1,1,1,2,1,1,0,0.0,neutral or dissatisfied
37435,3705,Female,Loyal Customer,37,Personal Travel,Eco,431,0,4,0,5,4,0,4,4,4,3,4,5,5,4,9,23.0,satisfied
9815,119602,Male,Loyal Customer,35,Business travel,Business,1979,1,1,4,1,4,3,4,1,1,1,1,3,1,2,0,0.0,neutral or dissatisfied
6459,110287,Male,Loyal Customer,30,Business travel,Business,1618,3,3,5,3,5,5,5,5,3,4,4,5,5,5,34,38.0,satisfied
52086,114531,Female,Loyal Customer,8,Personal Travel,Business,404,3,4,4,5,3,4,3,3,5,2,5,4,4,3,9,12.0,neutral or dissatisfied
75994,104182,Female,Loyal Customer,60,Personal Travel,Eco,349,2,5,2,2,4,5,2,1,1,2,1,5,1,2,13,19.0,neutral or dissatisfied
80442,90919,Female,disloyal Customer,26,Business travel,Eco,404,1,5,2,4,3,2,3,3,4,2,2,1,2,3,0,0.0,neutral or dissatisfied
40364,111107,Male,Loyal Customer,7,Personal Travel,Eco Plus,197,4,4,4,4,4,4,4,4,4,4,5,3,4,4,0,0.0,neutral or dissatisfied
23599,35247,Female,Loyal Customer,49,Business travel,Business,2784,3,3,3,3,3,3,4,4,4,4,4,5,4,3,5,0.0,satisfied
7902,11923,Male,Loyal Customer,28,Personal Travel,Eco,501,2,4,2,1,2,2,1,2,4,2,4,5,5,2,0,0.0,neutral or dissatisfied
40174,66276,Female,Loyal Customer,46,Business travel,Business,550,4,4,4,4,3,5,5,3,3,4,3,4,3,5,0,0.0,satisfied
69216,79025,Female,Loyal Customer,28,Business travel,Eco,356,3,4,4,4,3,3,3,3,2,5,4,4,4,3,0,0.0,neutral or dissatisfied
55047,63998,Female,Loyal Customer,25,Business travel,Business,612,4,4,4,4,5,5,5,5,4,5,5,4,5,5,0,0.0,satisfied
68755,129737,Male,Loyal Customer,37,Business travel,Business,1944,5,5,5,5,3,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
48166,126119,Male,disloyal Customer,24,Business travel,Eco,590,4,0,4,2,4,4,2,4,5,5,5,3,4,4,0,1.0,satisfied
72149,128050,Female,Loyal Customer,22,Personal Travel,Eco,735,2,4,2,2,2,2,2,2,4,5,4,3,4,2,9,13.0,neutral or dissatisfied
71114,68815,Male,Loyal Customer,16,Personal Travel,Eco,926,1,4,1,3,4,1,4,4,3,3,5,3,4,4,0,1.0,neutral or dissatisfied
1449,26587,Male,Loyal Customer,47,Business travel,Business,270,1,1,1,1,5,2,4,4,4,4,4,5,4,2,0,0.0,satisfied
36358,12770,Female,disloyal Customer,29,Business travel,Eco Plus,721,2,2,2,4,1,2,1,1,1,4,3,1,3,1,76,63.0,neutral or dissatisfied
92974,83688,Male,Loyal Customer,33,Business travel,Business,3789,4,3,5,3,4,4,4,4,4,3,4,3,4,4,0,0.0,neutral or dissatisfied
12608,77638,Female,Loyal Customer,48,Business travel,Business,2591,1,1,2,1,2,4,5,5,5,5,5,5,5,3,0,0.0,satisfied
24209,51416,Female,Loyal Customer,50,Personal Travel,Eco Plus,109,2,0,2,2,4,4,5,4,4,2,4,4,4,3,13,13.0,neutral or dissatisfied
14922,106096,Female,Loyal Customer,38,Business travel,Business,3670,5,5,5,5,3,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
38634,76696,Male,Loyal Customer,64,Personal Travel,Eco,547,3,0,3,4,1,3,1,1,1,1,4,3,3,1,0,0.0,neutral or dissatisfied
71461,6278,Male,Loyal Customer,36,Business travel,Eco,185,4,2,2,2,4,4,4,4,4,3,2,3,4,4,0,0.0,satisfied
94858,127055,Male,Loyal Customer,31,Business travel,Business,647,4,4,5,5,4,4,4,4,1,1,4,1,3,4,0,0.0,neutral or dissatisfied
83166,9455,Female,Loyal Customer,38,Personal Travel,Eco,288,3,2,3,4,1,3,1,1,2,2,3,2,4,1,7,0.0,neutral or dissatisfied
13960,1269,Male,Loyal Customer,32,Personal Travel,Eco,89,2,4,2,3,1,2,5,1,3,5,4,4,4,1,1,11.0,neutral or dissatisfied
29727,68223,Female,Loyal Customer,51,Business travel,Business,3664,2,2,2,2,5,4,5,2,2,2,2,4,2,3,0,0.0,satisfied
3317,18698,Male,Loyal Customer,62,Business travel,Eco Plus,383,4,2,2,2,4,4,4,4,1,4,3,3,4,4,7,14.0,satisfied
83448,129484,Female,Loyal Customer,21,Business travel,Business,2611,3,3,3,3,3,3,3,3,1,4,4,3,4,3,1,0.0,neutral or dissatisfied
59475,43363,Male,Loyal Customer,70,Personal Travel,Eco,436,4,5,4,2,4,4,5,4,4,3,5,5,5,4,0,0.0,neutral or dissatisfied
37206,85105,Female,Loyal Customer,24,Business travel,Business,731,2,2,2,2,5,5,5,5,4,5,5,3,4,5,0,0.0,satisfied
14517,90441,Female,disloyal Customer,23,Business travel,Business,240,0,0,0,4,1,0,1,1,3,5,5,3,4,1,0,11.0,satisfied
62013,33454,Female,Loyal Customer,32,Personal Travel,Eco,2556,4,3,4,4,4,2,2,3,3,3,4,2,3,2,39,52.0,neutral or dissatisfied
31990,114817,Male,Loyal Customer,41,Business travel,Business,372,5,5,4,5,2,4,4,4,4,5,4,4,4,5,25,19.0,satisfied
36450,73431,Male,Loyal Customer,19,Personal Travel,Eco,1182,2,4,2,2,4,2,4,4,3,3,4,4,5,4,0,6.0,neutral or dissatisfied
43553,62184,Female,Loyal Customer,13,Business travel,Business,2454,2,2,2,2,5,4,5,5,3,4,4,5,4,5,3,0.0,satisfied
8285,57084,Female,Loyal Customer,25,Personal Travel,Business,1222,3,5,3,3,5,3,5,5,4,4,4,2,3,5,24,0.0,neutral or dissatisfied
6859,52405,Male,Loyal Customer,67,Personal Travel,Eco,237,2,4,0,5,2,0,3,2,5,3,5,3,5,2,1,0.0,neutral or dissatisfied
36226,79361,Female,Loyal Customer,53,Business travel,Business,3429,4,4,4,4,2,5,5,5,5,5,5,4,5,4,8,0.0,satisfied
86712,31806,Male,Loyal Customer,26,Business travel,Business,2603,4,4,4,4,5,5,5,5,2,3,4,5,4,5,0,0.0,satisfied
36444,44918,Male,disloyal Customer,34,Business travel,Eco,416,2,0,2,4,4,2,4,4,5,5,1,2,3,4,31,29.0,neutral or dissatisfied
49601,14098,Female,Loyal Customer,45,Personal Travel,Eco,201,3,5,0,3,2,2,3,1,1,0,4,5,1,5,0,0.0,neutral or dissatisfied
87150,2605,Female,Loyal Customer,28,Personal Travel,Eco,181,3,4,3,2,3,3,3,3,4,5,4,4,5,3,0,0.0,neutral or dissatisfied
52579,101768,Male,Loyal Customer,53,Business travel,Business,1590,2,2,2,2,2,4,4,4,4,4,4,3,4,3,10,0.0,satisfied
51707,38383,Male,Loyal Customer,24,Business travel,Eco Plus,1180,4,3,3,3,4,5,5,4,4,5,5,1,5,4,0,0.0,satisfied
87650,56150,Male,Loyal Customer,45,Business travel,Business,1400,2,2,2,2,5,5,4,4,4,4,4,3,4,3,0,18.0,satisfied
28197,10576,Female,Loyal Customer,36,Business travel,Business,312,4,2,2,2,4,3,3,4,4,4,4,4,4,3,71,67.0,neutral or dissatisfied
40057,49624,Male,Loyal Customer,38,Business travel,Eco,373,2,5,5,5,2,2,2,2,5,4,1,3,2,2,0,0.0,satisfied
47666,20260,Female,Loyal Customer,22,Business travel,Business,3518,5,5,5,5,5,5,3,5,2,3,5,2,1,5,0,23.0,satisfied
96920,99688,Female,Loyal Customer,76,Business travel,Business,3758,1,2,2,2,2,4,4,1,1,1,1,3,1,1,10,17.0,neutral or dissatisfied
80111,99323,Female,Loyal Customer,43,Personal Travel,Eco,448,2,4,0,4,4,3,4,3,3,0,3,4,3,1,56,57.0,neutral or dissatisfied
53222,120287,Female,Loyal Customer,41,Personal Travel,Eco,1576,3,4,3,3,1,3,1,1,3,2,3,4,4,1,15,6.0,neutral or dissatisfied
99850,29068,Female,Loyal Customer,9,Personal Travel,Eco,954,3,4,4,3,4,4,4,4,4,3,4,5,4,4,72,67.0,neutral or dissatisfied
55188,99359,Female,Loyal Customer,71,Business travel,Eco Plus,1771,1,2,2,2,4,3,3,1,1,1,1,2,1,2,0,0.0,neutral or dissatisfied
72595,24696,Male,Loyal Customer,22,Business travel,Business,397,1,1,1,1,3,4,3,3,5,1,5,3,3,3,50,53.0,satisfied
61250,27807,Male,Loyal Customer,32,Business travel,Eco,909,4,1,1,1,4,4,4,4,4,5,4,3,3,4,3,0.0,neutral or dissatisfied
271,23518,Female,Loyal Customer,55,Personal Travel,Eco,349,2,3,2,3,2,3,5,2,2,2,2,5,2,3,0,0.0,neutral or dissatisfied
16137,112594,Female,Loyal Customer,29,Business travel,Business,2898,2,3,3,3,2,2,2,2,2,5,4,3,4,2,6,0.0,neutral or dissatisfied
70570,15309,Female,disloyal Customer,51,Business travel,Eco,589,3,0,3,3,3,3,3,3,5,1,1,3,4,3,45,44.0,neutral or dissatisfied
54117,50281,Female,Loyal Customer,20,Business travel,Business,373,3,5,5,5,3,3,3,3,4,2,4,3,4,3,0,0.0,neutral or dissatisfied
30025,96758,Female,Loyal Customer,51,Business travel,Business,849,2,3,3,3,1,4,3,2,2,2,2,3,2,1,0,0.0,neutral or dissatisfied
59056,80578,Male,Loyal Customer,42,Personal Travel,Eco,1747,1,2,1,4,3,1,3,3,4,2,4,2,4,3,0,0.0,neutral or dissatisfied
85898,52153,Male,Loyal Customer,63,Personal Travel,Business,598,2,2,3,5,4,4,4,1,1,3,1,4,1,4,0,0.0,neutral or dissatisfied
71627,122330,Male,Loyal Customer,35,Business travel,Eco Plus,544,4,2,2,2,4,4,4,4,5,5,1,2,3,4,0,0.0,satisfied
19441,11570,Female,disloyal Customer,24,Business travel,Eco,657,4,0,5,3,1,5,1,1,5,5,5,5,4,1,15,9.0,neutral or dissatisfied
100438,46924,Female,disloyal Customer,39,Business travel,Eco,337,2,0,1,3,5,1,5,5,5,5,5,5,1,5,0,0.0,neutral or dissatisfied
13726,83484,Male,disloyal Customer,23,Business travel,Eco,946,3,3,3,3,2,3,2,2,4,3,3,4,4,2,0,20.0,neutral or dissatisfied
91073,54734,Male,Loyal Customer,12,Personal Travel,Eco,965,3,5,3,3,4,3,4,4,3,4,4,3,4,4,0,0.0,neutral or dissatisfied
32842,62238,Female,Loyal Customer,38,Personal Travel,Eco,2454,2,4,2,3,2,2,2,2,3,5,3,2,4,2,7,0.0,neutral or dissatisfied
84070,22671,Male,disloyal Customer,25,Business travel,Eco,589,3,0,3,1,2,3,2,2,3,3,5,5,5,2,33,39.0,neutral or dissatisfied
63207,55277,Female,Loyal Customer,42,Business travel,Business,1608,3,4,3,3,3,3,5,5,5,5,5,4,5,5,0,0.0,satisfied
324,39916,Male,Loyal Customer,28,Business travel,Business,1087,1,1,3,1,5,5,5,5,3,2,4,5,5,5,0,0.0,satisfied
97912,87613,Female,Loyal Customer,68,Personal Travel,Business,606,3,4,3,5,4,5,5,2,2,3,2,5,2,3,0,7.0,neutral or dissatisfied
82902,7263,Female,Loyal Customer,16,Personal Travel,Eco,135,3,0,0,4,2,0,2,2,4,5,2,4,5,2,0,0.0,neutral or dissatisfied
81065,82155,Male,Loyal Customer,31,Business travel,Business,2366,2,1,1,1,2,2,2,2,1,3,4,4,4,2,24,54.0,neutral or dissatisfied
85418,115221,Male,Loyal Customer,49,Business travel,Business,2746,3,3,3,3,4,5,5,5,5,4,5,5,5,3,49,43.0,satisfied
6848,123434,Male,Loyal Customer,11,Personal Travel,Business,2296,3,4,3,4,3,3,3,2,5,2,3,3,3,3,0,8.0,neutral or dissatisfied
86934,88768,Male,Loyal Customer,63,Business travel,Business,404,4,4,2,4,2,4,4,4,4,4,4,4,4,5,13,24.0,satisfied
73096,64659,Male,disloyal Customer,49,Business travel,Business,247,3,3,3,4,5,3,5,5,4,5,4,3,5,5,0,0.0,neutral or dissatisfied
